TALLY,CSt,CCI,CAV,CAT,CSe,CSB,CSA,CTI,AINT,AIVA,AITA,ARGS,LVAR,ACTIV,IFV,IFT,IFJI,IFCo,IFL,IFCase,IFNR,IFR,IFTick,IFLNR,IFLBR,IFCast,IFLam,IFA,FOLDTY,SIZE,WF,ID,Inlined,Modified
11,1,0.999584161160652,0.00508247470313727,0.0954581157880146,0,0.206718107471238,0.000369634523864529,0.111028970105808,0,0.269232546319826,0.789770364552049,0.531164810793328,1.5901677216652,0.149701982165134,1,0.566418703506908,0,0,0,0.00083167767869519,0.364736866423324,0,0.018851360717091,0,0.080395508940535,0,0.202698332024211,0.734417594603336,0.762833248625422,0.200850159404888,25.4325648015525,0.999953795684517,loop-0.3.0,1,1
12,1,0.987789426133327,0.0695944866490748,0.445001459870099,0.00345961668769247,0.120689940117781,0.0825900850030024,0.621378558089058,0,0.0344722156420949,0.0820722442886025,0.21323744098544,0.329781900916137,0.721572472909769,1,0.158236146383654,0,8.26341565531641e-06,0,0.0778248486417699,0.21937715881734,0,0.0230494207345626,0,0.169631396572335,0,0.038130154305515,0.35674267172755,0.993485673991726,0.900869311326939,82.8231821862794,0.640064895357613,loop-0.3.0,0,1
13,1,0.999862809060699,0.0848602176762904,0.0911405140087192,0.00461876162312125,0.449711899027469,0.000182921252400841,0.0901954208713149,0,0.262232858754306,0.840370720404866,0.545516904972409,1.64812048413158,0.127785738239688,1,0.768436937898235,0,0,0,0.000167677814700771,0.63469101551782,0,0.0159598792719734,0,0.146855278802476,0,0.195207463187098,0.85207768055852,0.890902716380598,0.146397975671473,15.3995000152434,0.999664644370598,ListLike-4.6.3,1,0
14,1,0.994972585806131,0.0425958018134179,0.441412880826625,0.0302685822100513,0.192113465781053,0.0488652830434191,0.482392812572084,0,0.0344052569008653,0.119797957095456,0.298521940227003,0.452725154223324,0.683093101796265,1,0.248102299006938,0,0,0,0.0399886439585268,0.294509472239802,0,0.0450728383597618,0,0.177170807875888,0,0.0694126205840081,0.489523460280471,0.987206709527837,0.807874705009079,75.9396142494662,0.650555677133546,ListLike-4.6.3,0,0
15,1,0.999868497954413,0.0819696084161309,0.0879310344827586,0.00444184687317358,0.448085914669784,0.000175336060783168,0.0872150789012274,0,0.269082407948568,0.854456458211572,0.556881940385739,1.68042080654588,0.124006428988895,1,0.749547048509643,0,0,0,0.00016072472238457,0.622545295149036,0,0.0169491525423729,0,0.146186440677966,0,0.190707188778492,0.85302454704851,0.88302162478083,0.167358270017534,18.9630917592051,0.999678550555231,ListLike-4.6.3,1,1
16,1,0.992894261584427,0.0530137076075664,0.481400348303658,0.0261990530695737,0.19783475881422,0.0603160517277129,0.553349441392699,0,0.0342115412920325,0.0932781261649962,0.273631092493852,0.401120759950881,0.702015584493719,1,0.219663363762453,0,0,0,0.0419103198656635,0.259422838707044,0,0.0460304448768099,0,0.166109259054337,0,0.0625249114468568,0.448403894726777,0.966401911480162,0.831651799479371,76.0864366773851,0.623653707521619,ListLike-4.6.3,0,1
17,1,0.999619748729961,0.03372068262708,0.0770845374623551,0.00465427554528032,0.406336507163934,0.000136890457214127,0.0648556566178931,0,0.301143795820278,0.863063912633468,0.462735375536154,1.6269430839899,0.128996440848112,1,0.756365406260457,0,0,0,0.0013536945213397,0.607017917439844,0,0.00938460134456849,0,0.145955647491863,0,0.162656283271986,0.836309433273507,0.879338666991148,0.11608310771758,13.6416968332674,0.999954369847595,hw-rankselect-0.13.3.1,1,0
18,1,0.988818702402739,0.0297138601406858,0.38525296652695,0.0335466175008061,0.176741883772995,0.0586575358639825,0.54979451152779,0,0.0334639679937513,0.14473018568892,0.149951636414828,0.328145790097499,0.747889939920166,1,0.220166479721353,0,0,0,0.0510810283051856,0.281869332037583,0,0.0141739363417148,0,0.250329916850963,0,0.0438696317555754,0.329916850962958,1.12070733446257,0.878623295353917,62.2254124528285,0.613130372785606,hw-rankselect-0.13.3.1,0,0
19,1,0.999695511844589,0.0311917666402777,0.0671213689787467,0.0069423299433652,0.384702515072164,8.52566835150113e-05,0.0620668655989282,0,0.289556056269411,0.973107606114122,0.464003410267341,1.72666707265087,0.121283722063212,1,0.770330674136776,0,0,0,0.00112051641191158,0.625503927897205,0,0.00780707630473175,0,0.167407587844833,0,0.163412703245844,0.862383533280555,0.904098410571829,0.134023506485598,18.2837220632117,0.999963461421351,hw-rankselect-0.13.3.1,1,1
20,1,0.994068632205652,0.0273896608583457,0.364250878714694,0.0489463448469323,0.187988770874053,0.0507173814895269,0.466971701793157,0,0.0325150604406378,0.131880124963452,0.158521735671734,0.322916921075825,0.749954468029579,1,0.220655953453417,0,0,0,0.0463218890499275,0.294497993453166,0,0.0138277628485638,0,0.326636237586868,0,0.0647593713866631,0.353263194327659,1.18173013113905,0.873816081543049,63.3622460764002,0.62858472679771,hw-rankselect-0.13.3.1,0,1
